Timestamp,Solar Radiation
2024-03-06 07:00:00,122.7
2024-03-06 07:10:00,156.9
2024-03-06 07:20:00,193.3
2024-03-06 07:30:00,231.2
2024-03-06 07:40:00,269.2
2024-03-06 07:50:00,309.8
2024-03-06 08:00:00,347.1
2024-03-06 08:10:00,392.9
2024-03-06 08:20:00,427.9
2024-03-06 08:30:00,464.9
2024-03-06 08:40:00,503.2
2024-03-06 08:50:00,535.2
2024-03-06 09:00:00,568.5
2024-03-06 09:10:00,607.9
2024-03-06 09:20:00,645.1
2024-03-06 09:30:00,674.9
2024-03-06 09:40:00,704.9
2024-03-06 09:50:00,733.8
2024-03-06 10:00:00,759.5
2024-03-06 10:10:00,785.7
2024-03-06 10:20:00,812.0
2024-03-06 10:30:00,839.0
2024-03-06 10:40:00,853.0
2024-03-06 10:50:00,880.0
2024-03-06 11:00:00,893.0
2024-03-06 11:10:00,914.0
2024-03-06 11:20:00,928.0
2024-03-06 11:30:00,940.0
2024-03-06 11:40:00,947.0
2024-03-06 11:50:00,953.0
2024-03-06 12:00:00,959.0
2024-03-06 12:10:00,960.0
2024-03-06 12:20:00,955.0
2024-03-06 12:30:00,957.0
2024-03-06 12:40:00,958.0
2024-03-06 12:50:00,946.0
2024-03-06 13:00:00,951.0
2024-03-06 13:10:00,945.0
2024-03-06 13:20:00,932.0
2024-03-06 13:30:00,926.0
2024-03-06 13:40:00,906.0
2024-03-06 13:50:00,914.0
2024-03-06 14:00:00,921.0
2024-03-06 14:10:00,301.6
2024-03-06 14:20:00,838.0
2024-03-06 14:30:00,830.0
2024-03-06 14:40:00,358.9
2024-03-06 14:50:00,823.0
2024-03-06 15:00:00,812.0
2024-03-06 15:10:00,769.0
2024-03-06 15:20:00,656.8
2024-03-06 15:30:00,165.8
2024-03-06 15:40:00,116.3
2024-03-06 15:50:00,235.1
2024-03-06 16:00:00,145.0
2024-03-06 16:10:00,91.9
2024-03-06 16:20:00,80.2
2024-03-06 16:30:00,383.4
2024-03-06 16:40:00,129.4
2024-03-06 16:50:00,81.5
2024-03-06 17:00:00,178.3
2024-03-06 17:10:00,34.61
2024-03-06 17:20:00,49.27
2024-03-06 17:30:00,51.33
2024-03-06 17:40:00,167.9
2024-03-06 17:50:00,158.6
2024-03-06 18:00:00,64.7
2024-03-06 18:10:00,35.28
2024-03-06 18:20:00,20.02
2024-03-06 18:30:00,11.24
2024-03-06 18:40:00,1.388
2024-03-06 18:50:00,0.129
2024-03-06 19:00:00,0.009
2024-03-06 19:10:00,0.0
2024-03-06 19:20:00,0.0
2024-03-06 19:30:00,0.0
2024-03-06 19:40:00,0.0
2024-03-06 19:50:00,0.002
2024-03-06 20:00:00,0.0
2024-03-06 20:10:00,0.0
2024-03-06 20:20:00,0.0
2024-03-06 20:30:00,0.0
2024-03-06 20:40:00,0.0
2024-03-06 20:50:00,0.0
2024-03-06 21:00:00,0.0
2024-03-06 21:10:00,0.0
2024-03-06 21:20:00,0.0
2024-03-06 21:30:00,0.0
2024-03-06 21:40:00,0.0
2024-03-06 21:50:00,0.0
2024-03-06 22:00:00,0.0
2024-03-06 22:10:00,0.001
2024-03-06 22:20:00,0.0
2024-03-06 22:30:00,0.0
2024-03-06 22:40:00,0.0
2024-03-06 22:50:00,0.0
2024-03-06 23:00:00,0.0
2024-03-06 23:10:00,0.0
2024-03-06 23:20:00,0.0
2024-03-06 23:30:00,0.0
2024-03-06 23:40:00,0.0
2024-03-06 23:50:00,0.0
2024-03-07 00:00:00,0.0
2024-03-07 00:10:00,0.0
2024-03-07 00:20:00,0.0
2024-03-07 00:30:00,0.0
2024-03-07 00:40:00,0.0
2024-03-07 00:50:00,0.0
2024-03-07 01:00:00,0.0
2024-03-07 01:10:00,0.0
2024-03-07 01:20:00,0.0
2024-03-07 01:30:00,0.0
2024-03-07 01:40:00,0.0
2024-03-07 01:50:00,0.0
2024-03-07 02:00:00,0.0
2024-03-07 02:10:00,0.0
2024-03-07 02:20:00,0.0
2024-03-07 02:30:00,0.0
2024-03-07 02:40:00,0.0
2024-03-07 02:50:00,0.0
2024-03-07 03:00:00,0.0
2024-03-07 03:10:00,0.0
2024-03-07 03:20:00,0.0
2024-03-07 03:30:00,0.0
2024-03-07 03:40:00,0.0
2024-03-07 03:50:00,0.0
2024-03-07 04:00:00,0.0
2024-03-07 04:10:00,0.0
2024-03-07 04:20:00,0.0
2024-03-07 04:30:00,0.0
2024-03-07 04:40:00,0.0
2024-03-07 04:50:00,0.0
2024-03-07 05:00:00,0.0
2024-03-07 05:10:00,0.0
2024-03-07 05:20:00,0.0
2024-03-07 05:30:00,0.0
2024-03-07 05:40:00,0.008
2024-03-07 05:50:00,0.178
2024-03-07 06:00:00,1.228
2024-03-07 06:10:00,7.49
2024-03-07 06:20:00,15.53
2024-03-07 06:30:00,27.62
2024-03-07 06:40:00,52.94
2024-03-07 06:50:00,142.0
2024-03-07 07:00:00,87.1
2024-03-07 07:10:00,93.0
2024-03-07 07:20:00,89.1
2024-03-07 07:30:00,137.5
2024-03-07 07:40:00,303.6
2024-03-07 07:50:00,160.9
2024-03-07 08:00:00,143.8
2024-03-07 08:10:00,151.8
2024-03-07 08:20:00,142.4
2024-03-07 08:30:00,168.8
2024-03-07 08:40:00,202.8
2024-03-07 08:50:00,234.8
2024-03-07 09:00:00,368.4
2024-03-07 09:10:00,315.8
2024-03-07 09:20:00,366.8
2024-03-07 09:30:00,327.4
2024-03-07 09:40:00,625.3
2024-03-07 09:50:00,696.4
2024-03-07 10:00:00,306.0
2024-03-07 10:10:00,318.2
2024-03-07 10:20:00,254.8
2024-03-07 10:30:00,283.5
2024-03-07 10:40:00,279.4
2024-03-07 10:50:00,320.7
2024-03-07 11:00:00,529.4
2024-03-07 11:10:00,290.3
2024-03-07 11:20:00,405.1
2024-03-07 11:30:00,362.5
2024-03-07 11:40:00,447.8
2024-03-07 11:50:00,405.3
2024-03-07 12:00:00,433.3
2024-03-07 12:10:00,447.4
2024-03-07 12:20:00,329.2
2024-03-07 12:30:00,304.0
2024-03-07 12:40:00,296.6
2024-03-07 12:50:00,265.6
2024-03-07 13:00:00,181.7
2024-03-07 13:10:00,277.5
2024-03-07 13:20:00,370.7
2024-03-07 13:30:00,1114.0
2024-03-07 13:40:00,993.0
2024-03-07 13:50:00,760.8
2024-03-07 14:00:00,487.1
2024-03-07 14:10:00,395.3
2024-03-07 14:20:00,255.3
2024-03-07 14:30:00,586.4
2024-03-07 14:40:00,199.5
2024-03-07 14:50:00,196.2
2024-03-07 15:00:00,277.9
2024-03-07 15:10:00,311.2
2024-03-07 15:20:00,186.8
2024-03-07 15:30:00,242.2
2024-03-07 15:40:00,627.8
2024-03-07 15:50:00,446.1
2024-03-07 16:00:00,224.0
2024-03-07 16:10:00,201.6
2024-03-07 16:20:00,176.2
2024-03-07 16:30:00,195.0
2024-03-07 16:40:00,120.9
2024-03-07 16:50:00,122.4
2024-03-07 17:00:00,143.8
2024-03-07 17:10:00,217.3
2024-03-07 17:20:00,121.4
2024-03-07 17:30:00,38.47
2024-03-07 17:40:00,110.9
2024-03-07 17:50:00,55.66
2024-03-07 18:00:00,26.68
2024-03-07 18:10:00,12.55
2024-03-07 18:20:00,3.507
2024-03-07 18:30:00,1.307
2024-03-07 18:40:00,0.385
2024-03-07 18:50:00,0.078
2024-03-07 19:00:00,0.004
2024-03-07 19:10:00,0.0
2024-03-07 19:20:00,0.0
2024-03-07 19:30:00,0.0
2024-03-07 19:40:00,0.001
2024-03-07 19:50:00,0.0
2024-03-07 20:00:00,0.0
2024-03-07 20:10:00,0.0
2024-03-07 20:20:00,0.0
2024-03-07 20:30:00,0.0
2024-03-07 20:40:00,0.0
2024-03-07 20:50:00,0.0
2024-03-07 21:00:00,0.0
2024-03-07 21:10:00,0.0
2024-03-07 21:20:00,0.0
2024-03-07 21:30:00,0.0
2024-03-07 21:40:00,0.0
2024-03-07 21:50:00,0.0
2024-03-07 22:00:00,0.0
2024-03-07 22:10:00,0.0
2024-03-07 22:20:00,0.0
2024-03-07 22:30:00,0.0
2024-03-07 22:40:00,0.0
2024-03-07 22:50:00,0.0
2024-03-07 23:00:00,0.0
2024-03-07 23:10:00,0.0
2024-03-07 23:20:00,0.0
2024-03-07 23:30:00,0.0
2024-03-07 23:40:00,0.0
2024-03-07 23:50:00,0.0
2024-03-08 00:00:00,0.0
2024-03-08 00:10:00,0.0
2024-03-08 00:20:00,0.0
2024-03-08 00:30:00,0.0
2024-03-08 00:40:00,0.0
2024-03-08 00:50:00,0.0
2024-03-08 01:00:00,0.0
2024-03-08 01:10:00,0.0
2024-03-08 01:20:00,0.0
2024-03-08 01:30:00,0.0
2024-03-08 01:40:00,0.017
2024-03-08 01:50:00,0.0
2024-03-08 02:00:00,0.0
2024-03-08 02:10:00,0.0
2024-03-08 02:20:00,0.0
2024-03-08 02:30:00,0.0
2024-03-08 02:40:00,0.0
2024-03-08 02:50:00,0.0
2024-03-08 03:00:00,0.0
2024-03-08 03:10:00,0.0
2024-03-08 03:20:00,0.0
2024-03-08 03:30:00,0.0
2024-03-08 03:40:00,0.0
2024-03-08 03:50:00,0.0
2024-03-08 04:00:00,0.001
2024-03-08 04:10:00,0.0
2024-03-08 04:20:00,0.0
2024-03-08 04:30:00,0.0
2024-03-08 04:40:00,0.0
2024-03-08 04:50:00,0.0
2024-03-08 05:00:00,0.0
2024-03-08 05:10:00,0.0
2024-03-08 05:20:00,0.0
2024-03-08 05:30:00,0.0
2024-03-08 05:40:00,0.007
2024-03-08 05:50:00,0.167
2024-03-08 06:00:00,1.409
2024-03-08 06:10:00,5.292
2024-03-08 06:20:00,11.33
2024-03-08 06:30:00,17.05
2024-03-08 06:40:00,34.34
2024-03-08 06:50:00,103.0
2024-03-08 07:00:00,134.8
2024-03-08 07:10:00,169.1
2024-03-08 07:20:00,204.6
2024-03-08 07:30:00,243.5
2024-03-08 07:40:00,282.6
2024-03-08 07:50:00,323.7
2024-03-08 08:00:00,361.4
2024-03-08 08:10:00,399.1
2024-03-08 08:20:00,434.1
2024-03-08 08:30:00,469.7
2024-03-08 08:40:00,509.6
2024-03-08 08:50:00,546.1
2024-03-08 09:00:00,575.8
2024-03-08 09:10:00,606.8
2024-03-08 09:20:00,642.6
2024-03-08 09:30:00,675.3
2024-03-08 09:40:00,705.8
2024-03-08 09:50:00,731.6
2024-03-08 10:00:00,759.0
2024-03-08 10:10:00,781.5
2024-03-08 10:20:00,812.0
2024-03-08 10:30:00,827.0
2024-03-08 10:40:00,853.0
2024-03-08 10:50:00,871.0
2024-03-08 11:00:00,888.0
2024-03-08 11:10:00,892.0
2024-03-08 11:20:00,917.0
2024-03-08 11:30:00,934.0
2024-03-08 11:40:00,570.4
2024-03-08 11:50:00,930.0
2024-03-08 12:00:00,951.0
2024-03-08 12:10:00,968.0
2024-03-08 12:20:00,982.0
2024-03-08 12:30:00,991.0
2024-03-08 12:40:00,1008.0
2024-03-08 12:50:00,450.7
2024-03-08 13:00:00,991.0
2024-03-08 13:10:00,1002.0
2024-03-08 13:20:00,184.7
2024-03-08 13:30:00,132.4
2024-03-08 13:40:00,951.0
2024-03-08 13:50:00,921.0
2024-03-08 14:00:00,863.0
2024-03-08 14:10:00,854.0
2024-03-08 14:20:00,835.0
2024-03-08 14:30:00,789.8
2024-03-08 14:40:00,770.6
2024-03-08 14:50:00,748.5
2024-03-08 15:00:00,718.0
2024-03-08 15:10:00,673.3
2024-03-08 15:20:00,669.4
2024-03-08 15:30:00,616.8
2024-03-08 15:40:00,564.0
2024-03-08 15:50:00,423.8
2024-03-08 16:00:00,519.6
2024-03-08 16:10:00,134.6
2024-03-08 16:20:00,99.2
2024-03-08 16:30:00,93.9
2024-03-08 16:40:00,77.83
2024-03-08 16:50:00,72.22
2024-03-08 17:00:00,69.86
2024-03-08 17:10:00,224.6
2024-03-08 17:20:00,39.69
2024-03-08 17:30:00,12.74
2024-03-08 17:40:00,67.38
2024-03-08 17:50:00,62.82
2024-03-08 18:00:00,23.32
2024-03-08 18:10:00,17.77
2024-03-08 18:20:00,9.67
2024-03-08 18:30:00,3.202
2024-03-08 18:40:00,0.867
2024-03-08 18:50:00,0.072
2024-03-08 19:00:00,0.001
2024-03-08 19:10:00,0.0
2024-03-08 19:20:00,0.0
2024-03-08 19:30:00,0.0
2024-03-08 19:40:00,0.0
2024-03-08 19:50:00,0.0
2024-03-08 20:00:00,0.001
2024-03-08 20:10:00,0.0
2024-03-08 20:20:00,0.0
2024-03-08 20:30:00,0.0
2024-03-08 20:40:00,0.0
2024-03-08 20:50:00,0.0
2024-03-08 21:00:00,0.002
2024-03-08 21:10:00,0.0
2024-03-08 21:20:00,0.004
2024-03-08 21:30:00,0.002
2024-03-08 21:40:00,0.0
2024-03-08 21:50:00,0.0
2024-03-08 22:00:00,0.001
2024-03-08 22:10:00,0.0
2024-03-08 22:20:00,0.0
2024-03-08 22:30:00,0.0
2024-03-08 22:40:00,0.0
2024-03-08 22:50:00,0.001
2024-03-08 23:00:00,0.0
2024-03-08 23:10:00,0.0
2024-03-08 23:20:00,0.0
2024-03-08 23:30:00,0.0
2024-03-08 23:40:00,0.001
2024-03-08 23:50:00,0.0
2024-03-09 00:00:00,0.0
2024-03-09 00:10:00,0.0
2024-03-09 00:20:00,0.0
2024-03-09 00:30:00,0.0
2024-03-09 00:40:00,0.0
2024-03-09 00:50:00,0.0
2024-03-09 01:00:00,0.0
2024-03-09 01:10:00,0.0
2024-03-09 01:20:00,0.0
2024-03-09 01:30:00,0.0
2024-03-09 01:40:00,0.0
2024-03-09 01:50:00,0.0
2024-03-09 02:00:00,0.0
2024-03-09 02:10:00,0.0
2024-03-09 02:20:00,0.0
2024-03-09 02:30:00,0.0
2024-03-09 02:40:00,0.0
2024-03-09 02:50:00,0.002
2024-03-09 03:00:00,0.0
2024-03-09 03:10:00,0.003
2024-03-09 03:20:00,0.0
2024-03-09 03:30:00,0.0
2024-03-09 03:40:00,0.0
2024-03-09 03:50:00,0.002
2024-03-09 04:00:00,0.0
2024-03-09 04:10:00,0.0
2024-03-09 04:20:00,0.001
2024-03-09 04:30:00,0.0
2024-03-09 04:40:00,0.0
2024-03-09 04:50:00,0.0
2024-03-09 05:00:00,0.0
2024-03-09 05:10:00,0.0
2024-03-09 05:20:00,0.0
2024-03-09 05:30:00,0.0
2024-03-09 05:40:00,0.018
2024-03-09 05:50:00,0.332
2024-03-09 06:00:00,1.669
2024-03-09 06:10:00,5.237
2024-03-09 06:20:00,11.5
2024-03-09 06:30:00,18.05
2024-03-09 06:40:00,26.79
2024-03-09 06:50:00,95.6
2024-03-09 07:00:00,125.2
2024-03-09 07:10:00,157.2
2024-03-09 07:20:00,193.1
2024-03-09 07:30:00,231.9
2024-03-09 07:40:00,272.7
2024-03-09 07:50:00,313.4
2024-03-09 08:00:00,349.4
2024-03-09 08:10:00,390.2
2024-03-09 08:20:00,424.3
2024-03-09 08:30:00,461.8
2024-03-09 08:40:00,498.9
2024-03-09 08:50:00,536.7
2024-03-09 09:00:00,569.7
2024-03-09 09:10:00,604.5
2024-03-09 09:20:00,637.0
2024-03-09 09:30:00,667.3
2024-03-09 09:40:00,699.0
2024-03-09 09:50:00,725.9
2024-03-09 10:00:00,753.2
2024-03-09 10:10:00,781.7
2024-03-09 10:20:00,811.0
2024-03-09 10:30:00,834.0
2024-03-09 10:40:00,854.0
2024-03-09 10:50:00,907.0
2024-03-09 11:00:00,892.0
2024-03-09 11:10:00,908.0
2024-03-09 11:20:00,885.0
2024-03-09 11:30:00,988.0
2024-03-09 11:40:00,941.0
2024-03-09 11:50:00,953.0
2024-03-09 12:00:00,988.0
2024-03-09 12:10:00,952.0
2024-03-09 12:20:00,974.0
2024-03-09 12:30:00,981.0
2024-03-09 12:40:00,966.0
2024-03-09 12:50:00,953.0
2024-03-09 13:00:00,118.8
2024-03-09 13:10:00,966.0
2024-03-09 13:20:00,828.0
2024-03-09 13:30:00,1021.0
2024-03-09 13:40:00,961.0
2024-03-09 13:50:00,909.0
2024-03-09 14:00:00,892.0
2024-03-09 14:10:00,889.0
2024-03-09 14:20:00,195.9
2024-03-09 14:30:00,115.1
2024-03-09 14:40:00,759.6
2024-03-09 14:50:00,743.2
2024-03-09 15:00:00,705.2
2024-03-09 15:10:00,660.1
2024-03-09 15:20:00,622.8
2024-03-09 15:30:00,585.3
2024-03-09 15:40:00,570.7
2024-03-09 15:50:00,544.8
2024-03-09 16:00:00,529.0
2024-03-09 16:10:00,202.7
2024-03-09 16:20:00,190.3
2024-03-09 16:30:00,163.9
2024-03-09 16:40:00,127.9
2024-03-09 16:50:00,186.3
2024-03-09 17:00:00,153.9
2024-03-09 17:10:00,126.2
2024-03-09 17:20:00,87.7
2024-03-09 17:30:00,83.7
2024-03-09 17:40:00,63.02
2024-03-09 17:50:00,29.93
2024-03-09 18:00:00,17.32
2024-03-09 18:10:00,9.33
2024-03-09 18:20:00,4.477
2024-03-09 18:30:00,1.948
2024-03-09 18:40:00,0.289
2024-03-09 18:50:00,0.044
2024-03-09 19:00:00,0.006
2024-03-09 19:10:00,0.0
2024-03-09 19:20:00,0.0
2024-03-09 19:30:00,0.0
2024-03-09 19:40:00,0.0
2024-03-09 19:50:00,0.0
2024-03-09 20:00:00,0.002
2024-03-09 20:10:00,0.0
2024-03-09 20:20:00,0.0
2024-03-09 20:30:00,0.0
2024-03-09 20:40:00,0.0
2024-03-09 20:50:00,0.0
2024-03-09 21:00:00,0.0
2024-03-09 21:10:00,0.0
2024-03-09 21:20:00,0.0
2024-03-09 21:30:00,0.0
2024-03-09 21:40:00,0.0
2024-03-09 21:50:00,0.0
2024-03-09 22:00:00,0.0
2024-03-09 22:10:00,0.0
2024-03-09 22:20:00,0.0
2024-03-09 22:30:00,0.001
2024-03-09 22:40:00,0.0
2024-03-09 22:50:00,0.0
2024-03-09 23:00:00,0.0
2024-03-09 23:10:00,0.0
2024-03-09 23:20:00,0.0
2024-03-09 23:30:00,0.001
2024-03-09 23:40:00,0.0
2024-03-09 23:50:00,0.0
2024-03-10 00:00:00,0.0
2024-03-10 00:10:00,0.0
2024-03-10 00:20:00,0.0
2024-03-10 00:30:00,0.0
2024-03-10 00:40:00,0.0
2024-03-10 00:50:00,0.0
2024-03-10 01:00:00,0.0
2024-03-10 01:10:00,0.0
2024-03-10 01:20:00,0.0
2024-03-10 01:30:00,0.0
2024-03-10 01:40:00,0.0
2024-03-10 01:50:00,0.0
2024-03-10 02:00:00,0.0
2024-03-10 02:10:00,0.0
2024-03-10 02:20:00,0.0
2024-03-10 02:30:00,0.0
2024-03-10 02:40:00,0.0
2024-03-10 02:50:00,0.0
2024-03-10 03:00:00,0.0
2024-03-10 03:10:00,0.0
2024-03-10 03:20:00,0.0
2024-03-10 03:30:00,0.0
2024-03-10 03:40:00,0.0
2024-03-10 03:50:00,0.0
2024-03-10 04:00:00,0.0
2024-03-10 04:10:00,0.0
2024-03-10 04:20:00,0.0
2024-03-10 04:30:00,0.0
2024-03-10 04:40:00,0.0
2024-03-10 04:50:00,0.0
2024-03-10 05:00:00,0.001
2024-03-10 05:10:00,0.0
2024-03-10 05:20:00,0.0
2024-03-10 05:30:00,0.003
2024-03-10 05:40:00,0.015
2024-03-10 05:50:00,0.302
2024-03-10 06:00:00,1.595
2024-03-10 06:10:00,5.044
2024-03-10 06:20:00,11.68
2024-03-10 06:30:00,18.66
2024-03-10 06:40:00,25.61
2024-03-10 06:50:00,87.1
2024-03-10 07:00:00,118.5
2024-03-10 07:10:00,151.2
2024-03-10 07:20:00,185.1
2024-03-10 07:30:00,223.6
2024-03-10 07:40:00,261.7
2024-03-10 07:50:00,302.0
2024-03-10 08:00:00,343.9
2024-03-10 08:10:00,380.2
2024-03-10 08:20:00,418.8
2024-03-10 08:30:00,452.6
2024-03-10 08:40:00,484.2
2024-03-10 08:50:00,519.2
2024-03-10 09:00:00,556.9
2024-03-10 09:10:00,586.9
2024-03-10 09:20:00,620.7
2024-03-10 09:30:00,645.1
2024-03-10 09:40:00,675.0
2024-03-10 09:50:00,712.2
2024-03-10 10:00:00,746.0
2024-03-10 10:10:00,770.5
2024-03-10 10:20:00,793.0
2024-03-10 10:30:00,817.0
2024-03-10 10:40:00,836.0
2024-03-10 10:50:00,853.0
2024-03-10 11:00:00,870.0
2024-03-10 11:10:00,886.0
2024-03-10 11:20:00,899.0
2024-03-10 11:30:00,911.0
2024-03-10 11:40:00,917.0
2024-03-10 11:50:00,925.0
2024-03-10 12:00:00,925.0
2024-03-10 12:10:00,946.0
2024-03-10 12:20:00,425.2
2024-03-10 12:30:00,936.0
2024-03-10 12:40:00,939.0
2024-03-10 12:50:00,928.0
2024-03-10 13:00:00,912.0
2024-03-10 13:10:00,913.0
2024-03-10 13:20:00,892.0
2024-03-10 13:30:00,888.0
2024-03-10 13:40:00,886.0
2024-03-10 13:50:00,835.0
2024-03-10 14:00:00,828.0
2024-03-10 14:10:00,809.0
2024-03-10 14:20:00,782.7
2024-03-10 14:30:00,771.4
2024-03-10 14:40:00,768.7
2024-03-10 14:50:00,570.8
2024-03-10 15:00:00,696.1
2024-03-10 15:10:00,177.2
2024-03-10 15:20:00,635.0
2024-03-10 15:30:00,117.5
2024-03-10 15:40:00,136.6
2024-03-10 15:50:00,123.4
2024-03-10 16:00:00,129.1
2024-03-10 16:10:00,139.6
2024-03-10 16:20:00,108.2
2024-03-10 16:30:00,64.61
2024-03-10 16:40:00,12.93
2024-03-10 16:50:00,5.358
2024-03-10 17:00:00,0.808
2024-03-10 17:10:00,0.343
2024-03-10 17:20:00,0.357
2024-03-10 17:30:00,0.421
2024-03-10 17:40:00,0.364
2024-03-10 17:50:00,0.414
2024-03-10 18:00:00,0.299
2024-03-10 18:10:00,0.258
2024-03-10 18:20:00,0.182
2024-03-10 18:30:00,0.064
2024-03-10 18:40:00,0.01
2024-03-10 18:50:00,0.002
2024-03-10 19:00:00,0.0
2024-03-10 19:10:00,0.0
2024-03-10 19:20:00,0.0
2024-03-10 19:30:00,0.0
2024-03-10 19:40:00,0.0
2024-03-10 19:50:00,0.0
2024-03-10 20:00:00,0.0
2024-03-10 20:10:00,0.0
2024-03-10 20:20:00,0.0
2024-03-10 20:30:00,0.0
2024-03-10 20:40:00,0.0
2024-03-10 20:50:00,0.0
2024-03-10 21:00:00,0.0
2024-03-10 21:10:00,0.0
2024-03-10 21:20:00,0.0
2024-03-10 21:30:00,0.001
2024-03-10 21:40:00,0.0
2024-03-10 21:50:00,0.0
2024-03-10 22:00:00,0.0
2024-03-10 22:10:00,0.0
2024-03-10 22:20:00,0.0
2024-03-10 22:30:00,0.0
2024-03-10 22:40:00,0.001
2024-03-10 22:50:00,0.0
2024-03-10 23:00:00,0.0
2024-03-10 23:10:00,0.0
2024-03-10 23:20:00,0.0
2024-03-10 23:30:00,0.0
2024-03-10 23:40:00,0.0
2024-03-10 23:50:00,0.0
2024-03-11 00:00:00,0.0
2024-03-11 00:10:00,0.0
2024-03-11 00:20:00,0.0
2024-03-11 00:30:00,0.0
2024-03-11 00:40:00,0.0
2024-03-11 00:50:00,0.001
2024-03-11 01:00:00,0.0
2024-03-11 01:10:00,0.0
2024-03-11 01:20:00,0.0
2024-03-11 01:30:00,0.0
2024-03-11 01:40:00,0.0
2024-03-11 01:50:00,0.0
2024-03-11 02:00:00,0.0
2024-03-11 02:10:00,0.0
2024-03-11 02:20:00,0.0
2024-03-11 02:30:00,0.0
2024-03-11 02:40:00,0.0
2024-03-11 02:50:00,0.0
2024-03-11 03:00:00,0.0
2024-03-11 03:10:00,0.0
2024-03-11 03:20:00,0.0
2024-03-11 03:30:00,0.0
2024-03-11 03:40:00,0.0
2024-03-11 03:50:00,0.001
2024-03-11 04:00:00,0.0
2024-03-11 04:10:00,0.0
2024-03-11 04:20:00,0.0
2024-03-11 04:30:00,0.0
2024-03-11 04:40:00,0.0
2024-03-11 04:50:00,0.0
2024-03-11 05:00:00,0.0
2024-03-11 05:10:00,0.0
2024-03-11 05:20:00,0.0
2024-03-11 05:30:00,0.0
2024-03-11 05:40:00,0.016
2024-03-11 05:50:00,0.268
2024-03-11 06:00:00,1.623
2024-03-11 06:10:00,4.577
2024-03-11 06:20:00,12.26
2024-03-11 06:30:00,24.72
2024-03-11 06:40:00,39.01
2024-03-11 06:50:00,106.0
2024-03-11 07:00:00,145.0
2024-03-11 07:10:00,174.9
2024-03-11 07:20:00,213.1
2024-03-11 07:30:00,265.2
2024-03-11 07:40:00,308.6
2024-03-11 07:50:00,347.1
2024-03-11 08:00:00,391.0
2024-03-11 08:10:00,417.7
2024-03-11 08:20:00,456.3
2024-03-11 08:30:00,477.2
2024-03-11 08:40:00,506.1
2024-03-11 08:50:00,535.0
2024-03-11 09:00:00,569.1
2024-03-11 09:10:00,603.9
2024-03-11 09:20:00,634.6
2024-03-11 09:30:00,660.7
2024-03-11 09:40:00,705.3
2024-03-11 09:50:00,734.0
2024-03-11 10:00:00,762.0
2024-03-11 10:10:00,788.9
2024-03-11 10:20:00,806.0
2024-03-11 10:30:00,835.0
2024-03-11 10:40:00,857.0
2024-03-11 10:50:00,865.0
2024-03-11 11:00:00,885.0
2024-03-11 11:10:00,919.0
2024-03-11 11:20:00,906.0
2024-03-11 11:30:00,931.0
2024-03-11 11:40:00,943.0
2024-03-11 11:50:00,953.0
2024-03-11 12:00:00,965.0
2024-03-11 12:10:00,964.0
2024-03-11 12:20:00,958.0
2024-03-11 12:30:00,961.0
2024-03-11 12:40:00,1023.0
2024-03-11 12:50:00,957.0
2024-03-11 13:00:00,944.0
2024-03-11 13:10:00,167.6
2024-03-11 13:20:00,919.0
2024-03-11 13:30:00,923.0
2024-03-11 13:40:00,899.0
2024-03-11 13:50:00,886.0
2024-03-11 14:00:00,868.0
2024-03-11 14:10:00,856.0
2024-03-11 14:20:00,839.0
2024-03-11 14:30:00,794.3
2024-03-11 14:40:00,763.8
2024-03-11 14:50:00,733.5
2024-03-11 15:00:00,706.8
2024-03-11 15:10:00,675.7
2024-03-11 15:20:00,640.0
2024-03-11 15:30:00,604.7
2024-03-11 15:40:00,565.3
2024-03-11 15:50:00,523.9
2024-03-11 16:00:00,487.8
2024-03-11 16:10:00,66.36
2024-03-11 16:20:00,62.3
2024-03-11 16:30:00,59.12
2024-03-11 16:40:00,54.57
2024-03-11 16:50:00,51.13
2024-03-11 17:00:00,47.94
2024-03-11 17:10:00,47.47
2024-03-11 17:20:00,166.8
2024-03-11 17:30:00,33.75
2024-03-11 17:40:00,97.2
2024-03-11 17:50:00,67.34
2024-03-11 18:00:00,16.71
2024-03-11 18:10:00,10.86
2024-03-11 18:20:00,5.506
2024-03-11 18:30:00,1.886
2024-03-11 18:40:00,0.277
2024-03-11 18:50:00,0.017
2024-03-11 19:00:00,0.0
2024-03-11 19:10:00,0.002
2024-03-11 19:20:00,0.0
2024-03-11 19:30:00,0.0
2024-03-11 19:40:00,0.0
2024-03-11 19:50:00,0.0
2024-03-11 20:00:00,0.0
2024-03-11 20:10:00,0.001
2024-03-11 20:20:00,0.0
2024-03-11 20:30:00,0.003
2024-03-11 20:40:00,0.003
2024-03-11 20:50:00,0.001
2024-03-11 21:00:00,0.0
2024-03-11 21:10:00,0.0
2024-03-11 21:20:00,0.0
2024-03-11 21:30:00,0.0
2024-03-11 21:40:00,0.003
2024-03-11 21:50:00,0.0
2024-03-11 22:00:00,0.002
2024-03-11 22:10:00,0.0
2024-03-11 22:20:00,0.0
2024-03-11 22:30:00,0.0
2024-03-11 22:40:00,0.0
2024-03-11 22:50:00,0.0
2024-03-11 23:00:00,0.0
2024-03-11 23:10:00,0.0
2024-03-11 23:20:00,0.0
2024-03-11 23:30:00,0.0
2024-03-11 23:40:00,0.001
2024-03-11 23:50:00,0.0
