Timestamp,VWSGstrain0.5T,VWSGstrain0.5B,VWSGstrain1T,VWSGstrain1B,VWSGstrain2T,VWSGstrain2B,VWSGstrain4T,VWSGstrain4B
2024-02-22 12:50:00,21.559807981986523,19.971059917323146,18.483416296799078,17.575154705510613,18.357161034885394,12.034819565352791,14.30699355609886,13.78552209043255
2024-02-22 13:00:00,22.076732408748285,20.423985080239618,18.817743582952517,17.956782607379864,18.773393624667733,12.269317747177865,14.870904303584211,14.129035116815885
2024-02-22 13:10:00,22.409775714628722,20.825265435412348,19.19250791579225,18.405348780851,19.081965558689717,12.46170126638981,15.200950223601012,14.348281856682206
2024-02-22 13:20:00,22.86774184475189,21.252114001100836,19.453388170988546,18.766092506246878,19.47594084438242,12.86283489239031,15.639408820737572,14.622351485900253
2024-02-22 13:30:00,23.09456357781164,21.63034657967046,19.739390659109176,19.10765920789072,19.810790413250743,13.189169138832767,16.017270244129577,14.873486680356109
2024-02-22 13:40:00,23.46495478540737,22.0621230005886,20.012545929959288,19.5144273309038,20.152920088361043,13.484080232628003,16.226115513019067,15.111246127680715
2024-02-22 13:50:00,23.902494673042384,22.470213320852054,20.323689773330443,19.89096448193368,20.591083941925717,13.802902700430877,16.526229460823743,15.380888149867133
2024-02-22 14:00:00,24.32577168599073,22.895364984002754,20.656902446479307,20.254142931768,21.005842853908234,13.98338778468451,16.835547486117775,15.698354481958177
2024-02-22 14:10:00,24.685674939782984,23.26458632049298,21.007899842199095,20.66449628032524,21.38993270254241,14.353179424285827,17.168160084715055,15.98523601099987
2024-02-22 14:20:00,25.02695120438375,23.620449139835273,21.358919344310834,20.98698182516364,21.703704164608098,14.551920602581959,17.30905170109736,16.210925728776147
2024-02-22 14:30:00,25.37259957986771,23.995802926659508,21.816564351001034,21.333356643981915,22.191152898004475,14.797840670586993,17.687026369644173,16.51887191959395
2024-02-22 14:40:00,25.810284939085705,24.383959081229932,22.399243079122243,21.642494467936103,22.478732629887418,15.058237844480118,17.864689444773376,16.749044857701847
2024-02-22 14:50:00,26.144166802849668,24.722857630375074,22.897417338106152,21.966207149560432,22.898128479453135,15.363936208468203,18.12384263527565,16.94989544877626
2024-02-22 15:00:00,26.634144054236913,25.13601355833498,23.402377372532555,22.30275067214734,23.113704902793415,15.567743952836736,18.243314475100306,17.21133003455543
2024-02-22 15:10:00,27.72555074181264,25.601535702367983,24.394045989778533,22.454144366718992,23.92807112592982,15.692296609429832,18.623803393501476,17.5129503366893
2024-02-22 15:20:00,28.899277498678202,26.019017827471544,24.81393408136546,22.761604030181843,24.60234953212739,15.922537257245494,18.928948532734466,17.80757075546171
2024-02-22 15:30:00,29.657009050165925,26.430445203081035,25.179906110769934,23.0370525848366,25.081163507994916,16.125106159508505,19.262911646774228,18.03141535569057
2024-02-22 15:40:00,30.472708568591315,26.810251628076003,25.51953981238421,23.378909264603863,25.539351529283067,16.395628312419376,19.55277107334723,18.342643284265705
2024-02-22 15:50:00,31.07382436793796,27.210781032232717,25.816889529901346,23.721371582872507,25.918787826488824,16.707687932395856,19.82793698144178,18.620083335625168
2024-02-22 16:00:00,31.59907427901271,27.554115152268423,26.190898259087135,24.052207627677035,26.36420405478657,16.99019167099823,20.05347283616402,18.80760175803516
2024-02-22 16:10:00,32.148024132071896,27.969310195772778,26.456398347656886,24.3679200225597,26.70346442706932,17.24816907942659,20.313340669406898,19.044240453879866
2024-02-22 16:20:00,32.63602352835096,28.33582803033505,26.81450622151442,24.693555555159037,27.080760035669755,17.525664730957487,20.513765874185992,19.23432353025828
2024-02-22 16:30:00,33.08297764834833,28.665836722080257,27.20759283957841,25.05183720071045,27.407215359058682,17.76289928652932,20.75526635705819,19.51435613552121
2024-02-22 16:40:00,33.580394973844705,29.00317232017369,27.502579281433555,25.38276059353211,27.699591243843315,18.062445179473343,20.96428917199364,19.668092536068798
2024-02-22 16:50:00,34.00749846182043,29.450143368818317,27.87486091185656,25.725359101538288,28.096536352282783,18.303477425320125,21.276305534229778,19.967921662487697
2024-02-22 17:00:00,34.39104696163531,29.803970423529336,28.236126604424953,26.056326703775994,28.432568525436636,18.55396004071781,21.436304972858125,20.180362790214076
2024-02-22 17:10:00,34.79205680129553,30.116404599453745,28.421982061243853,26.333120866524496,28.702082783393053,18.81767059982485,21.639222735046587,20.338582054379003
2024-02-22 17:20:00,35.13642449133522,30.468447180747262,28.750157779347774,26.6996779879737,29.00013232273568,19.058733790540373,21.881998088036653,20.629512153826454
2024-02-22 17:30:00,35.51506589618339,30.805893189268318,29.060562266198303,27.005065468345492,29.233328882212845,19.40618427609661,22.105164543771934,20.824111371875915
2024-02-22 17:40:00,35.92798777038524,31.11899334551299,29.28938925956163,27.30639146337353,29.570002600282805,19.655454871237907,22.25169901887739,21.018716853298884
2024-02-22 17:50:00,36.147228304580494,31.43272048629251,29.649519343343854,27.57859114939538,29.82615941386075,19.866965474361677,22.555203154891842,21.21205243510576
2024-02-22 18:00:00,36.44558322728517,31.747074715632152,29.9145702723049,27.895690241043212,30.152807801985546,20.01490151471762,22.79924470805281,21.418156248450487
2024-02-22 18:10:00,36.781328846179804,32.10531417951097,30.247742388050483,28.172002385191263,30.392215380284597,20.249088720717737,23.03287236751521,21.68169860200078
2024-02-22 18:20:00,37.05417549920321,32.389241582178784,30.59995696423266,28.441333843006305,30.70491815126752,20.52672594623118,23.275708324777952,21.84633863635281
2024-02-22 18:30:00,37.360053199036884,32.76153764741366,30.90800949904815,28.778309886241914,30.976242610310237,20.73134225976719,23.482372493258936,22.04991138693549
2024-02-22 18:40:00,37.65473281006962,33.05890509652045,31.169437907030897,29.08090788784466,31.259332019893463,20.992631890958364,23.76141191456736,22.303270116094154
2024-02-22 18:50:00,37.95503492906573,33.326427628885085,31.489182687231278,29.369529815747683,31.55978370726598,21.263377957864577,23.967480742267526,22.497284982090605
2024-02-22 19:00:00,38.20862172069019,33.6031046707958,31.773961179072558,29.664582615796007,31.744428454304398,21.45668567380426,24.18459719446355,22.715559144011877
2024-02-22 19:10:00,38.52639978354409,33.901126964447485,32.04279555565745,29.98764438370199,32.11318036004195,21.706672813151727,24.418896164359012,22.87129172221421
2024-02-22 19:20:00,38.77004149160848,34.223545489172466,32.31839488803598,30.30722761785455,32.39130242875035,21.92644357200561,24.594320149366922,23.08000519276402
